"","GSM128731","GSM128734","GSM131685","GSM131686","GSM131687","GSM131688","GSM131689","GSM131690","GSM131691","GSM131692","GSM131693","GSM133816","GSM133817","GSM133818","GSM133819","GSM133820","GSM133821"
"AT4G15160",8.90533723472964,8.03886912053323,7.30996268357448,6.87985803054232,6.96527587270365,6.87661161824424,6.85544496195579,7.11568586820697,7.31907592530304,7.24370224365257,7.26688824863863,7.57921646211053,8.43314693698273,7.44319543515307,7.91066691092739,7.02476252487158,7.23261577818722
"AT4G15040",6.23859498019171,5.88236278349691,4.77965949922799,4.79017078489855,5.13276242093111,4.71897588367902,4.9774695651256,4.9313045302642,4.18383884000535,4.16388930071257,4.28023961399848,4.67181375107643,4.8001823091753,4.64188402471735,4.56968225846081,4.92582563463507,4.70741339373707
"AT4G15980",4.28875145883803,4.59451515849476,6.53601783306779,6.46167160783483,5.94489590136097,4.31126673239055,4.30404070509619,4.62014899798976,4.55991006446562,4.49947634527828,4.46058932812945,4.94624438819952,4.34436522959473,4.43572115808565,4.57358122066452,4.56341682643924,4.50052132103078
"AT4G15200",5.48502661829182,5.28766597502614,4.30797127507565,4.38978530283404,4.41480104083895,4.46402499616562,4.55321695734081,4.67706415666407,4.04173121021124,4.0118792588819,4.12869654282445,4.30200942872448,4.07979749634166,4.20332854046424,4.17426120214629,4.52624344322499,4.41177514426656
"AT4G14810",3.47971740830479,3.72930396442202,6.2075700367483,6.3685393459408,6.36643387994243,4.27071119976619,4.15621448965941,4.2313023897982,4.21685936317724,4.2475540225732,4.29221695443839,4.41372656708921,4.02886111059925,4.24297849486112,4.27712081100958,4.23634999363484,4.15272606164953
"AT4G16880",3.77284698057945,3.97105467675361,4.67546479140402,4.47169931384946,4.85331216561888,5.65578982790301,4.94966260700116,5.02512025350177,4.64736972032397,4.64259669333833,4.33577372328574,4.98784065733826,4.76221560638712,5.08783802679008,5.13112138569913,5.15647050191654,4.80009908268888
"AT4G15020",6.47073990594921,6.59203423701878,5.12578658516395,5.38404751336426,5.48092010856816,6.48448254375492,6.24539009728079,6.31037730066833,6.52369473902388,6.34629559441387,6.27019687230324,5.20889615943735,5.78969920458037,6.13903926414586,5.98748250578472,5.7034033182543,5.70353256644311
"AT4G16610",8.52021955407414,8.10367857478813,7.29970046290249,7.19824418935659,7.39233043779018,7.91341733450074,7.96855320568173,8.07868441481626,8.05253413079302,8.00802458020786,7.94648700211222,7.92486672818112,7.20290223147055,7.61128946008337,7.41209549988627,7.34588576796852,7.36533607303533
"AT4G16630",6.33975647378998,6.05394048105044,4.96248011371286,4.96780776166422,4.5544801074078,5.24529281653363,5.18613059438198,5.39871853042958,5.40161177168805,5.03321559992284,5.12092257876033,4.81526555344614,5.27499980813972,5.44849089753275,5.4481739626039,4.97270817305669,5.49590199188435
"AT4G16850",6.01232585119135,6.0960409411351,6.92751413588806,6.90582844475829,6.8597041194912,6.43116241195934,6.50397273831917,6.35468218156461,6.41859051580632,6.5304925760575,6.57470356562878,6.52257458345892,6.6534183795412,6.51664719401701,6.60641664717828,6.71077615879645,6.85894773106507
"AT4G17020",6.84010059817531,6.06351104390321,5.7628013722233,5.52431202604998,5.79321349473846,5.96593670958553,5.96011314064565,5.77670779693044,5.91079317620749,5.86738184910011,5.87418558805213,5.71071741337159,5.58789552762008,5.47801366909419,5.28371022189639,5.46220755899934,5.36419039258647
"AT4G15180",7.13617913642493,7.28185970916194,6.06306029344344,5.925275707063,6.03753788544056,6.60354261280983,6.63498784940325,6.86055518079345,6.95258054661013,6.86192949439617,6.79507803782902,6.81706710479466,6.37526130670765,6.92505748411714,6.99114776856619,7.0404534019452,7.02290056917714
"AT4G16230",4.6958173852039,4.67957684242375,5.46907641955061,5.28733582304278,5.6563247825506,5.03874922592822,4.92179051240058,5.00621183185083,5.17306476040015,5.09058167488941,5.24650482810268,5.80485094154666,5.81003159880826,5.5486152624831,5.68129767766797,5.54323159946628,5.27137975164743
"AT4G16143",9.42364206573355,9.31772487868347,8.00858691811367,8.00681934296596,7.90116314011769,8.59557772304662,8.55597831574336,8.62788011859459,8.50066711127715,8.4205083100571,8.4009881683561,7.9142649498685,7.4229028563708,7.38432328947787,7.25984020591406,7.21555592895847,7.73473935834586
"AT4G17330",10.2524705145868,10.3648175362957,9.24231851333601,9.30249621740155,9.22529871020074,9.89995399363879,9.86567304286363,9.81966079140397,9.84893532155393,9.7553242375526,9.78691765272612,9.62293355654569,9.88529101865452,9.91472966834943,10.2071012476077,9.87979378418499,10.3531868226449
"AT4G14790",7.0924089411659,6.72841514707974,5.92092708765935,5.84984920043372,6.04086476984494,6.0754053370916,5.94101502171843,6.28106771516178,5.9685472267579,5.92338480038564,5.99368947883977,6.55883072575675,6.41529328438994,6.21446209500757,6.36321005873075,6.37017712499777,6.5432036144602
"AT4G16180",8.47941003839347,8.05195120477395,6.61678767675749,7.03900099682192,6.85671224408587,8.22736430199138,8.22257828105166,8.21476644349515,8.98744429530549,8.93567829838349,8.93727461895372,7.33817483206983,8.16261998500508,7.64008950569535,7.62510752782999,6.86059427652676,7.98498225604119
"AT1G22530",7.50718425960889,7.17161699726279,5.63706121167532,5.68152540598739,5.4907269040541,6.30662140389629,6.47152675708707,5.93908095095551,6.29408611493363,6.12082175892228,6.04053063339105,6.12507924872167,5.81517840764638,5.87101874077037,5.7613997193358,5.66063396599864,6.09796166069868
"AT4G18290",4.79233985920513,4.73576522150754,7.10933684795282,7.41113968761775,7.34590915729906,4.42672948491668,4.4287188951632,4.35956657054159,4.40957267175115,4.20602700686402,4.31302589642651,4.2762274493322,3.96138773922749,4.19789990816722,4.0684392127015,4.18992460818453,4.60813243937036
"AT4G18975",8.45133769665933,8.65026679874211,7.03360416711282,7.0818961396783,7.20176435819919,6.921313245605,6.79128260566514,6.96979590310145,6.90819336095111,7.00806251988852,6.92301854900145,6.86266690102986,6.80735324235231,6.8937151523486,7.11726490725401,6.41542448887237,7.25108931735023
"AT4G19240",9.08825619023808,9.19210433458088,5.20952643228686,5.03105867756014,4.98925469686159,4.92525029867126,5.0529461235066,5.18241447963269,4.97375735904866,4.92913084456294,4.95336453676575,5.81820207053175,6.08082655312206,5.59295593098904,6.05545027064345,5.58569813497568,5.56032711885682
"AT4G19500",4.90670231069332,5.17569866498465,7.87947765211053,7.75490491918178,7.86275602453487,7.66901288194883,7.61291301062383,7.86160546937908,7.57853803871988,7.73251324721192,7.79026017055653,7.7356312410308,7.62783217378495,8.55730329306187,8.58977613819419,8.68759958656628,8.18867490124991
"AT4G18593",7.04888835007655,7.179354661119,8.13453328645666,8.16885926724504,8.21703917033397,7.98921406450001,7.68325505114371,7.6303357641248,7.64882534839961,7.63670765192256,7.62546893647098,7.76866797787427,7.7298849882571,8.00339066636377,8.21235475478078,8.19230554097059,7.86646473162483
"AT4G18340",5.07351835673844,5.57757552669029,6.72335851578718,6.69970968025407,6.68346439054434,5.67675228372073,5.75888328404089,5.88182763118679,6.3643876269569,6.5541521892144,6.2830887047072,5.5299491133271,6.01458901073727,5.45914913696531,5.78269026617743,5.24086441169665,5.81068054785578
"AT4G18700",7.1314988193769,7.84091772054961,9.27188467267488,9.35805312508644,9.15865202159365,8.11332289462196,8.00807229089384,8.24139901339982,8.37867309054849,8.23553144413974,8.09783256412816,7.22354858712246,6.31062931976119,7.23610375585714,6.76769371014653,7.4599224595694,7.36866331007316
"AT4G18395",4.48411850992744,5.58964120290658,8.05883415886064,8.17063618234328,8.30536178366875,4.65390649339599,4.57563481915695,4.67017990460927,4.551166620476,4.50931455630897,4.7932951587342,5.28680750198833,4.89034785930187,5.30481017036237,4.97935334296041,4.9116286213526,5.46026764056309
"AT4G18350",4.39799902551412,5.33064278315876,6.60760734218459,6.64554523494648,7.11424003205979,4.02743647806922,4.2808508228866,4.2531297325712,4.42393561957752,4.25538768767672,4.34163115117849,4.48388998294688,4.5878400669875,4.25319790728201,4.29966151466399,4.28913646132324,4.40198017988407
"AT4G21100",4.27112471823239,4.21793908355372,5.83850724568243,6.33027393258368,6.10896255429905,6.84818283261366,6.7076699921677,6.64826217958665,6.61059066941923,6.76045789341293,6.5065292763045,5.98656324778318,5.87762659786102,5.78039942379789,5.63683296020881,6.74214345194522,5.81186185837116
"AT4G20530",3.52832262522011,3.57544003118209,4.51996954553824,4.91928825339947,4.7286905443508,3.89518712399745,4.08843031764375,4.36595978059989,3.97985340140215,4.35664024662244,4.23662799211641,4.03982555597628,3.7851075411276,3.68250730823692,3.79384564111768,4.08440470410493,3.731239605235
"AT4G21650",5.20327539567793,4.67090479208061,8.6409454995044,8.94398601351039,8.43189710307221,6.41857349691058,5.79274781939365,5.34865834048317,5.09480382467997,5.59700159808554,5.47552613364249,3.74689800767321,3.85794972516385,3.86030124652736,3.65454330597378,3.79589143918958,4.04465619003959
"AT4G20480",5.35647344942785,5.39742894255574,9.7835891408905,9.82222473856105,9.78103755168224,9.93215811419434,9.98862999773253,9.94129310572802,10.0418714043772,9.9471244094865,9.91891371456599,9.74729181553582,9.66020240894016,9.49533265569712,9.38547879837976,9.85342959234087,9.33115160178023
"AT4G18400",7.15018914561664,7.24561390025694,8.01676379031157,7.9307663801329,7.99359207640246,7.27125001173489,7.31461338965308,7.33847741467318,7.33839215393576,7.44918674810124,7.3555053479768,7.07216323135699,6.90907777017393,7.31968772659847,7.57360784135059,7.67550432126277,7.19792240945576
"AT4G19430",8.66066145941326,7.28586164286564,3.85292081038981,3.97261924858894,3.79734025672873,4.82020451351987,4.69867270415501,4.76357002582765,5.2997333590719,5.47435365032847,5.5243399173299,6.39641772120321,5.49002714092354,7.23100881339672,6.86263498323582,5.03082176211213,7.45052278193793
"AT4G18280",6.51997363127869,6.2121656646759,10.6138439678763,10.6207802780392,10.4871993313838,10.0822310051779,10.068908098708,9.91128536662673,9.62841469771979,9.61440088006783,9.54147769778976,7.33167215538449,6.53088032718676,6.46259039981264,5.41970760686841,6.85291035121734,5.84015939192062
"AT4G18600",7.37158028219868,7.30321488935706,6.54060193004356,6.32966776433802,6.58567773957681,6.87243116256898,6.92893494727719,7.02088188492846,7.29893403390585,7.08280736262266,7.30144980717655,7.47356205858387,7.37586005009695,7.51510516879675,7.72408984890604,7.44850602404792,7.28718286464776
"AT4G18900",7.16097558452857,7.76874061193024,5.60762233527453,5.60210770274297,5.70632923616469,6.00193541560331,5.79189394884523,5.62391881994526,5.88758750537271,5.84639544313532,5.61752470255259,5.11863426655077,5.38955820327485,5.43415866228815,5.48205747264436,5.42516135655297,5.75485352315146
"AT1G23030",9.23947539288677,8.65302544717373,7.28229236925081,7.32224238411929,7.45651210367813,6.67153480090554,6.50074776700954,6.5835564313767,7.84679650795378,7.73734950847742,7.80663101608621,6.58382943435011,6.40343335384712,6.9302761172471,6.72459994971255,6.43444359094097,7.70030527870982
"AT4G25340",9.07793457797892,9.02277684197493,7.30597891934525,7.4219490588712,7.49158781483817,7.48376038808814,7.63242627823333,7.45950350889685,7.12395636523562,7.24226642232208,7.09295790690399,6.64016354325189,7.0833960010259,7.0240937205187,7.7934934921677,7.71899293155928,7.6876693714198
"AT4G23840",7.27978577231657,7.33354704973176,6.42219430425224,6.360709424106,6.20335945014356,6.60547295214856,6.70781863413735,6.6272466820921,6.74924110052435,6.90015969801118,6.91420332400463,6.64297829927169,6.6971755716338,7.03182698108899,7.30945092344171,7.23520556167486,6.68139069921614
"AT4G24270",7.41026288979276,7.21552687299008,6.39531792235098,6.22487346891501,6.23449420519518,6.22383860517613,6.42625495636341,6.28971589449382,6.53619191017234,6.52689233644109,6.32658823060751,6.54171504164998,6.37749918255304,6.63506553012675,7.02696472865761,6.40717332555594,6.85828669872264
"AT4G24290",7.79884019013194,7.90260946294918,5.65295395064738,6.16568720592644,6.11536315815432,7.02841407362318,6.78293105581744,6.81541616783163,7.13761292344608,6.89372739436205,6.74885806231682,5.87012324858879,5.85137679625255,5.70878663093651,5.91155713689837,5.69332015739107,6.54469158969257
"AT4G21870",5.61853527326419,5.66590648695888,7.92604171967915,7.8510992444656,7.84335900536194,6.13482019627468,6.28631086909422,6.20485256509853,7.06979848700855,7.0989887784648,7.16358893418536,7.10980035798537,6.66958617185466,7.36152807209267,7.85728593147422,7.10872779187601,7.72582053410299
"AT1G20970",4.99681600678182,5.17076977410145,5.82518053744431,5.56232029297174,5.34501427525027,4.80901495566387,5.1174919640368,4.94551469006261,5.14828482767167,5.08541632413261,4.99696889780648,5.3437659073064,5.85477809723412,6.16469821580627,6.19527153594401,5.93131678369556,5.62606961079599
"AT4G22350",8.7846994663638,8.90536878182095,7.1892933845258,7.57807443530218,7.54482811115169,7.92893371611225,7.61155966655201,7.40420470542448,7.57887379254132,7.38759830054886,7.38839277360222,6.80127968857686,6.60238510566193,7.70505080885972,7.66788093998014,8.05235534832568,7.44927307494895
"AT1G21630",9.25406997028857,9.15873042170608,8.09896171736188,8.1066944904784,8.17441722546086,8.81817113664997,8.69944151954495,8.77256713853473,8.83391914792498,8.82890038657037,8.86665766182119,8.2750799726685,8.72602282810207,8.32914055752076,8.72832098915913,8.57273047837059,8.96099428007907
"AT1G22130",3.86913549685198,4.1321109633373,4.82585323567965,4.47667100063496,4.8375554897615,3.89876061000047,3.88410287673701,3.89053667406764,3.97534034379647,4.08399067568102,4.00315264722521,4.67594701389373,4.21540129976043,4.02729748218062,4.0394262876089,4.06854836682788,4.26401693766187
"AT1G23540",4.20557240297179,4.34207753668652,4.92399921676121,4.77326001548035,4.70556396779056,4.32172770952729,4.2001932785619,4.49006401012536,4.2020241126391,4.40997568208252,4.35675142472282,4.80779021954033,4.65840715368956,4.53312464468981,4.70806265785844,4.41054280645509,4.38563757479051
"AT4G25010",4.91378212076665,5.73459164558188,7.15538014571219,6.81224800338624,6.95944505921248,5.42181774273034,5.22690358779085,5.48963779432059,5.07412086009376,5.0295560364841,4.99319633111283,5.42317459709417,5.47549981175098,4.97577095554685,5.22572759361449,4.92005031020641,5.20911044512113
"AT4G24640",6.45042498242567,8.03362483609539,9.65404677272488,9.46180518805136,9.61555999317691,6.15885957324317,5.80744438406597,5.83929526869665,5.97423278600489,6.06677039313697,5.92601570951673,5.50512637921059,4.16165674381293,5.52832732805662,4.70705414165827,5.24752013934599,5.70756777163498
"AT4G27010",7.20852292524167,6.82190537851593,5.68793608828993,5.5662973260103,6.0062923034189,6.2831096858755,6.24936610572747,6.29193018843575,5.84634776061953,5.96766169059016,5.85536021457455,6.31657696205959,6.57686365406778,6.03292185265689,7.06753706438932,6.40995554095637,6.77938783885326
"AT4G26630",4.32466349877152,6.04165062269708,6.65205441945197,7.09131096310656,6.61024700005215,4.26767135542257,4.1048482830464,3.99388789040968,4.23584373708043,4.01296830981559,4.04026170267681,4.0378651054033,4.04138393776209,4.02975043666128,3.75628742573216,3.79689397026265,3.696966793062
"AT4G25780",10.305031990515,9.96306709425827,8.98520469349823,9.13318372110929,8.94026472928286,9.43722568041833,9.3631209187166,9.35993912022688,9.05054364106733,9.08401348407474,9.17535202360291,9.11572777238712,9.0802245016504,8.60218035178352,8.76824240725316,9.08054926133098,8.85768461029129
"AT4G27590",7.20749107777024,8.03999535843815,9.96703778852631,9.97445385532451,10.0657896755197,6.77878994961603,6.77389125286269,6.58967397489986,6.73576776167787,6.60230134956947,6.7732535029343,6.29927613642497,5.53314810373245,5.41331390669176,5.14899689060107,5.39024214039413,5.93963763288365
"AT1G20920",6.33557994796242,6.64862232394197,8.39064331342836,8.30951373910795,8.1974187063943,5.69912480448582,5.69370743394797,5.70146290636039,5.6830426036604,5.7558720830562,5.6719714156125,7.29439123440282,7.10950037759824,6.51764328521342,6.80842526026847,6.70242605949841,6.42109768520479
"AT4G28150",7.70021502859139,7.4637688159477,6.6108190271992,6.70412928011013,6.66835515039905,7.35931373882907,7.37316886657765,7.29479969206539,7.26063932955087,7.2608596911268,7.22589714163661,7.54073429080903,7.49379490966105,6.79672878085266,7.24582525438168,7.04861356671475,6.89846864361477
"AT1G01310",5.22353080097746,5.50228802690834,6.16201382259947,5.85899707682865,5.96754682531905,6.37798411242214,6.50979512860729,6.16091214988756,5.75894011010208,6.15192255733933,5.99133004026837,6.03856129716577,5.94788135000554,6.04953507001172,6.00393451045108,5.97968636403789,5.72250703861704
"AT4G25880",8.18770474637988,7.71747058196654,6.81783667052341,6.94831679687367,7.02511781846897,8.22593118204231,8.22175771083902,8.08742750172537,8.12161998161021,7.84511719190139,7.79003340624565,7.32847217485341,7.47619930357978,7.27821158440951,7.31411367578829,7.20300990436991,8.20648982972536
"AT4G27790",5.18410679019686,5.92356956917139,7.28138009849451,7.10430435083206,7.09655686360851,4.83835964532089,5.11734926096945,5.24369990694415,5.01154318916645,5.05443004601613,5.19052635316947,5.45721189351667,5.73987109390582,4.95126458996,4.83046282365374,4.95834770306648,5.02809397402593
"AT4G27110",4.30369215223522,4.55400599656818,5.26382394971585,5.66501691927704,5.74166899245513,4.56452612477234,4.35634508344532,4.45871016720503,4.30270784650582,4.47807283211198,4.61592817941614,5.11901757671541,4.57139595842059,4.83307340347443,4.45707603058837,4.41537484018398,4.64091122232015
"AT4G27640",8.25701076951936,8.04558480646363,5.3142232507207,5.22479226468133,5.34421881425785,6.16590280467811,5.7646983446437,6.17338188862389,6.01591393883211,6.09798684033322,6.12988437904373,6.36210385751326,6.20811017268342,6.21610439278989,5.97776188113069,6.4133844947618,6.2051486588796
"AT4G25610",5.77181616445517,5.59154747033435,4.90142106773249,4.97362343447174,4.77347798103471,5.38282258962039,5.37171147929413,5.4263902752962,5.53396531063342,5.27452086907965,5.31181741037948,5.55057205402146,5.67515392178936,5.25852910007177,5.67798934888847,5.2922526520363,5.27736056384181
"AT4G25760",5.78699896678811,6.34125182265598,7.04961116956232,7.20926259121026,6.86756195274285,6.01275994661226,6.00341177558961,5.8471626593677,6.01226424653732,5.81213950601668,5.9786133896809,5.98293492221307,5.61636403630238,6.35134041318994,5.58544644864838,6.55965019933669,5.60712203654054
"AT4G25730",8.13505056694713,8.96473098678025,5.75743646240262,6.34657111018268,5.86972683589019,6.73360262833106,6.67560914589348,6.73668355015675,6.54263382448185,6.68264660059489,6.22011307684221,6.19612375529843,6.97593815341999,5.89165795802893,6.70525626140242,5.83072522762499,7.00485717086485
"AT4G25590",4.86551378476876,6.11852159754957,7.44769263058899,7.88866954932777,7.74795209855169,4.23258015874864,4.28396368589392,4.07724931819037,4.20589375881841,4.32296705956571,4.32267117724925,5.49040837083833,4.79859047565932,4.56606206242205,4.41327938171365,4.50078124576045,4.47929713693333
"AT4G27050",9.03966376399085,9.16504071879613,7.16891479410854,7.19030489331029,7.35466283670061,7.60123507550116,7.4343232885382,7.33308870382104,7.31981653805207,7.21270899057044,7.29399930856254,7.39682239569631,7.22409701269471,7.89566049043837,7.30908346355143,8.16710295006798,7.14675712417281
"AT4G25570",9.33097111006081,9.70728960364556,10.2568673161558,10.3033566431978,10.1612041846042,9.44640168193423,9.53053513118957,9.73389102522497,9.57139591548014,9.48421758165161,9.61990730878171,9.13183037090431,9.18223091929544,9.71825315663816,9.57396254049,9.8469487729903,9.58562261541884
"AT4G26400",8.37975236247587,8.5530693626693,9.39792685730231,9.4110957059116,9.43078870352626,8.70286131460694,8.66022337823103,8.55571743095166,8.62319969561566,8.78216688524878,8.78510295489115,8.64325160047279,8.39771058917351,8.86013471867631,8.64696875603833,8.73234882671947,9.16781323284572
"AT4G26480",9.25237464921346,9.41428267516133,8.22539604862011,8.2479209440236,8.25126098193894,8.26596386303338,8.44125873187234,8.53005051312178,8.46517982629726,8.59330709240136,8.60831444542613,8.27327768943918,8.58581847092629,8.60344321265924,8.2675701053133,8.20272574771819,8.36575143941556
"AT4G28000",5.38864888278491,5.67959978292737,6.2727269286088,6.37599539962417,6.2355428126043,5.50439443107543,5.41438036738569,5.41332250054477,5.49599468760964,5.40521371340473,5.53626008234104,5.91383888600515,5.80353588940908,5.59776981380805,5.61092031309996,5.50103815649686,5.74235079467869
"AT4G28280",5.73567321521032,7.20421905648128,8.31171849390861,8.28230126853887,8.11440316074291,4.89750055228497,5.39168377564943,5.0469932349596,5.38990234153906,5.23054749380357,5.14858012539905,6.40725278081003,5.99621652970015,5.68344166555965,5.94838006568067,5.99460716423664,5.86259010087565
"AT1G22980",4.48212816614544,4.65785409859061,5.0917179167623,4.77690086554647,4.94234589847438,4.65740747096185,4.71121464992292,4.70416371118479,4.63055187822289,4.73828311568015,4.63658522317952,4.67482774026926,4.9315518689914,5.12290152941112,5.35526091322283,4.82241337036461,5.0019817828447
"AT4G27820",6.64397789530273,5.96678720011539,4.42123817098324,4.2791021674938,4.08559604495286,5.54468121796181,5.50424570390115,5.63631959479185,5.24541965826196,5.25166294859291,5.08870080473863,5.96422452375533,5.69720195059091,5.73798875088321,6.22330281152785,5.59197326356387,6.13572257905928
"AT1G23230",7.64855199072921,7.64413920202508,6.55235437122645,6.64730906784159,6.85585952519114,7.54611787057247,7.55980003813887,7.47749890086102,7.49383696501226,7.57141099633034,7.51288940049086,7.81181978306996,7.34810832601992,7.4503551736948,7.77683280569755,7.55315836492047,7.8921855703008
"AT4G27340",7.22475939527125,6.81535257679421,6.14753170190059,5.98843432719591,6.1466321466795,6.18802710465751,6.28526993215915,6.41276247669202,6.08939116045695,6.12054568506979,6.18747879863298,6.27078223356561,6.24307261029428,6.15629507672228,6.10947766696726,6.40079870735926,6.46400827583707
"AT4G32520",10.0222579542654,9.80548608820219,8.58139761288921,8.6253992418073,8.56732851153857,9.01495788237644,8.88625216839993,8.87469428995658,8.93019981744291,8.74531699363859,8.86570325049609,8.82709681299247,8.66419799022252,8.60206233813585,8.6431665969218,8.76086542007864,9.01777798112911
"AT4G31880",8.59517951858322,8.51762683156009,7.36690075190458,7.40511280817065,7.24774494896612,8.0184210689435,8.00061941491202,8.04482386597894,8.15374689022232,8.2200161165936,8.23659460886918,8.22700605090371,8.23228015149771,7.80175619606103,7.69810583400187,7.92889937923069,7.89779240418896
"AT4G30150",8.15032495807976,7.93887271754956,7.22406663126878,7.10865303423368,7.16317178590192,7.20267832462789,7.44730881721518,7.28128657137661,7.43557287817908,7.21164747393273,7.36554352396595,7.38364319697464,7.26030848768824,7.0512104516878,7.19060228505739,7.33149005721171,7.22192371431314
"AT4G30740",4.03698666789001,3.76398923816471,3.62469391891036,3.484779704079,3.52749843043722,3.68541964427402,3.78680441167444,3.72117814143011,3.75003712781464,3.70602742588756,3.7435481458975,3.61255867431464,3.76716229684282,3.93302314244572,3.87443705139287,3.83725683356261,3.82584234129418
"AT4G32420",9.01868645779452,9.30243452712022,7.75723176669108,7.58547894881202,7.54809643527771,7.95566626561441,8.03707546914872,8.00759774130383,8.21461767701615,8.11481361023066,8.11268943278913,8.20273119466975,7.870739998393,7.76019995164697,7.5919844676728,8.11015700991128,7.77200916094649
"AT4G32050",6.74961731388347,6.64003049636813,5.34753426252183,5.56054490074,5.60451056336659,5.71947754429174,5.86090990415391,5.97718875586231,6.05080518222491,5.91298433424868,6.14136724004158,5.315977526328,6.1871412032746,5.53356565445188,5.65006268174454,5.55037981744401,5.6305284777197
"AT4G32410",10.5817926163398,10.3423529014865,9.12026530992305,9.24753293980529,9.20517091143302,9.29278698463773,9.33954753182952,9.19674049295384,9.3755458942353,9.39754229515239,9.47623716723055,8.73934733608465,8.78835638043398,9.47442837719425,9.4050612642402,8.7838964704683,10.4356477202861
"AT4G31080",7.98109702890319,8.04030639511141,6.14027466861476,6.34664377062296,6.44200685207667,6.77694211540417,6.57575335756856,6.35290096481841,6.87508022959553,6.71862166998771,6.59568634265724,6.13007054878785,5.92513840893426,6.609778263741,6.07089817849036,6.26030078525427,6.99709083539243
"AT4G31210",8.43927986774758,7.84006908430781,6.1090611407334,6.09183674033104,6.15479261182493,6.25091171046117,6.34672184295197,6.16046255572909,5.84086169920111,5.91108102811898,5.98280597238221,5.37237611049469,5.09760184428198,5.91804960532197,6.22769505158302,6.3613297219614,6.19263250194452
"AT4G31260",3.18854802699718,3.513065688139,3.56131414319645,3.47024488483982,3.452886470264,3.33954384728987,3.4930848436229,3.37683434417463,3.42211418378346,3.37546941734437,3.38790162879002,3.47970645751812,3.5267328823699,3.57758713083386,3.51434849200063,3.45699636344201,3.41545456747565
"AT4G29770",7.42395333316952,7.32348402191688,5.00594522942794,4.81594491222698,4.58775044084958,5.01305226601634,4.90190322453486,4.85157324687246,4.84835319244381,4.97232945170258,4.55000702041791,4.85817312628035,5.1391407397659,4.46267407398351,4.80320314540246,4.77826513414908,4.1995960006184
"AT4G31570",7.18865405406458,7.41669854186026,4.13917260292792,3.84442361774299,3.96665656395472,3.711120240987,3.89403271195331,3.87194249625397,3.69446869868744,3.89297901888316,3.936835769066,4.20469054690366,4.04167283925899,4.12330298764067,4.70803668239196,4.01954385968003,4.04380463133907
"AT4G30380",4.02716990300893,4.00387482636406,4.76348128709809,4.98033262328171,4.65346248573459,3.96919601555508,4.05696528093788,4.12467080398125,4.21172737648441,4.25115014563584,4.02070439192229,4.48286485704848,4.61062769074765,4.09034837932778,4.05366236876885,3.96263798821646,3.98898140015138
"AT4G30440",11.5917403019367,11.2268677761909,10.2000644079054,10.444483408627,10.3600062879279,11.6859753920566,11.7785694261807,11.8614038617234,11.7548502030425,11.7826233357777,11.7570786188873,11.4873135027583,11.038966493429,11.7278186949072,11.1328512570919,10.8812920101617,11.6199747222881
"AT4G30140",5.76066446230152,7.47837983019152,9.42154182601691,9.33351601215043,9.37949688299956,5.32847593216706,5.29732227667952,5.47569903144662,5.07753901540883,5.35058291926996,5.16345965365621,6.36517663202366,5.29381512438459,5.20569842443689,5.10111504208575,4.83991844791956,5.66544926926393
"AT4G31540",8.03080525560771,7.61306924036175,6.77324557276282,6.57538750648564,6.79862203146661,7.51934999601296,7.52466876350917,7.40918031712504,7.76373628708142,7.86137507818954,7.79523883096747,7.4220468764261,7.27583455106523,7.28938981602674,7.48661735376088,6.77441144639198,7.50044879383046
"AT4G32730",7.47546501063035,7.28918052615791,6.60817308936658,6.54710583984477,6.59323042203589,6.46722183373623,6.45452382771427,6.44517139027803,6.69178436182773,6.58314132995277,6.93805654011865,7.46809090557528,7.17466904874168,6.85187574420862,7.17521526062435,6.75039551029884,7.13490877043653
"AT4G31160",7.99520986700231,8.14807315193847,7.11413704160437,7.22406604613748,7.23405093432143,7.80174817293674,8.00878437711723,7.83116314849079,8.04299926887284,8.06966757560748,7.86991833677353,8.00977386049387,8.19106220719799,8.0661761112622,8.09602453957395,8.30843278085827,7.95226831015374
"AT4G31480",10.5183798439591,10.170630924263,8.76329372327543,8.93933124310352,8.73217362074164,9.56149304575536,9.49314518998594,9.45239190978027,9.3262165756749,9.23819716600229,9.2047117421558,8.03120055914173,8.09891486717382,8.73411461765785,8.19920174296063,8.7497279272406,9.05442190333249
"AT4G32551",9.26629711613273,9.3300141482912,7.98861433667324,8.10415905542422,8.09755592385062,8.69144916991105,8.73357970762,8.80189232973553,8.85834383436015,9.0134041692013,8.98439198671141,8.38379692379548,7.97109865347983,8.22986136498173,8.49098121383763,8.17562116123821,8.57533732456747
"AT4G30050",3.93986189331287,3.99308360703169,4.57524484131853,4.04869357876168,4.21158806668432,4.12015938112856,4.09732927486455,4.15340259800246,4.00211366740365,3.9857499125662,4.06527746885017,4.31976176699735,4.48241888646255,4.43349094303495,4.47204876468079,4.54841027868737,4.19605507295443
"AT4G30990",6.84028340889877,6.59784405451857,4.99520615168213,4.67905899011329,4.77370609770848,5.29903943505373,5.40475791896149,5.43102672675798,5.39380580642147,5.0705779590295,5.1988767879296,5.46647377068923,5.63888985707996,5.24231239099768,5.05085614498479,5.29796155793979,5.61898081416013
